Bus,V_pu,Angle_deg,P_pu,Q_pu,Iinj_pu
56,0.85048771034247,-579.374729348798,0.392200888801687,0.285816494217783,0.57060955035907
57,0.794540591296913,-579.165783644792,1.26672025510861,1.22900581690901,2.22134191325286
58,0.89003223897308,-579.274164876209,0.898760500731218,0.887679883012719,1.41930635017397
59,0.979949660811895,-581.347554674154,1.22237547158461,2.58935653507674,2.92197070058275
60,0.994281357734695,-584.205092041444,-1.7141429353165,7.66781785553322,7.90227093139557
61,1.00390959639035,-583.648180290065,0.0255814002063806,0.329890098293333,0.329591898041871
62,1.0047613533861,-583.332903063901,0.00766367278237555,0.0424774633246297,0.0429587155614248
63,1.0040494073021,-583.176975881123,0.0136103636358466,0.0441153073405443,0.0459809177233321
64,1.00016781413969,-582.908957621808,0.0145191552651809,0.0516992723310577,0.0536903440863683
65,0.994231298604766,-582.699530290994,0.0128736048352081,0.0379904807611233,0.0403451603251724
66,0.988882825755892,-582.586941239201,0.0123941517336875,0.0212902365853911,0.024912072534013
67,0.985175739711836,-582.497494350607,0.0106348740452819,0.0236485348437125,0.0263199588448518
68,0.979471656119862,-582.400308277272,0.012444375219377,0.0326888968668536,0.0357105928637748
69,0.968898671071795,-582.328459252427,0.0207070787443355,0.0362637130627835,0.0430997704184627
70,0.95282933250612,-582.298214865742,0.0226632136240187,0.0329455361633735,0.0419675033679162
71,0.93955217362463,-582.325194842092,0.0181577982628911,0.0303472456498005,0.0376399375683565
72,0.921796168855811,-582.434020276349,0.0272120380565394,0.0198323425667336,0.0365288962812991
73,0.90698662634328,-582.539359812766,0.932286156409722,1.42300158184775,1.87566470585761
74,0.699209769718794,-589.00790079793,0.77620342493727,0.623455936631569,1.4238713858879
75,0.578687685635889,-594.66378951175,-0.558297732426561,0.624591081192062,1.44765692401161
76,0.682128214217584,-598.733504399831,0.132796220821575,-0.0134334379825761,0.195672808197718
77,0.759231565641817,-601.781841608682,-0.0237704166708588,0.0271687021741277,0.0475473658656021
78,0.888036515466895,-605.207700284584,-0.0195972514999138,0.0116489840029787,0.0256724243213954
79,0.937630298347958,-606.242550761379,-0.037361244232353,0.00985059492899053,0.0412081634690408
80,1,-607.345075615924,-0.0180529360704038,5.70631663373656,5.70634519048395
81,0.819849842891833,-607.92636968384,-0.0203085735240988,0.00134679084172244,0.0248254992643015
82,0.731095438924685,-607.903166427403,0.0255859024948034,-0.00126658857207751,0.0350395203601172
83,0.582147058593409,-609.140467733139,-0.0567471048765177,0.0031841233222049,0.0976323175188086
84,0.394442972502198,-611.537038959887,-0.212411813674446,0.00307392891919617,0.538567219047655
85,0.419069997892919,-608.530724210708,-0.0662726250511461,0.0325097826372342,0.176144754207185
86,0.44068902635736,-605.61834497542,0.0135574095763333,-0.00479426246751169,0.0326310277512244
87,0.461582233963927,-603.095511601553,-0.0135589116923609,0.00794790006822927,0.0340495202975192
88,0.492534655424268,-599.53230451499,-0.0902390604126768,0.06089630225429,0.221028821365429
89,0.504668112393886,-597.948569243066,0.0253867418123968,-0.00485660811740715,0.0512160633249426
90,0.463325348827206,-597.773112469238,0.00784926931368129,0.000414682045242094,0.0169647865437961
91,0.429608308502806,-597.72439064713,0.00103940984882713,0.00109109753745168,0.00350770568125578
92,0.389446945566208,-597.793638431709,-0.000160244410440291,-0.00141523549604289,0.00365718284338994
93,0.354401059889013,-597.660345104157,0.00129571390440883,0.000658197641100739,0.00410073861806064
94,0.326526325252154,-597.627857341909,0.00221637263451858,0.00183730319597117,0.00881670736693384
95,0.290501387356492,-597.904858541782,0.00178280807934737,-0.00231257504568581,0.0100515918174196
96,0.252276745263891,-597.798961325701,-0.182609954471715,0.10907105597847,0.843136622097677
97,0.299447175554507,-594.762173910261,0.0340493195053033,-0.055282682898447,0.216823291130235
98,0.379055815981125,-590.30403051087,-0.083336898804016,0.0483786641641935,0.254214474112935
