P,Q,V_mag,V_theta,I_max_tail,I_min_tail,I_avg_tail,Iphase_max_tail,Iphase_min_tail,Iphase_avg_tail,I1_avg_tail,I2_avg_tail,I3_avg_tail,V1_avg_tail,V2_avg_tail,V3_avg_tail,V_avg_tail,Vphase_avg_tail,P_avg_tail,Q_avg_tail
20.0,0.0,90.0,-60.0,0.4262398633533701,0.4189377429054644,0.4216318316353357,-2.1520607543860946,-2.1809828155649287,-2.167755808349664,0.42092537439600397,0.4225656714331232,0.4222774511397656,24.829136940548356,24.838916661559413,24.835059457350724,24.79760378283323,-1.5452220773134724,0.18058031880287542,0.0209243815408246
20.0,90.0,120.0,-60.0,1.4033671244215222,1.3784363547412768,1.392327148892636,2.887906099045507,2.8726620939976155,2.882567340017188,1.392014075588175,1.3925744812190817,1.39787120493626,35.18242771468035,35.18545255573517,35.1911400295861,35.01273966899048,-1.555315666914432,0.21012301413695536,0.898856531475728
50.0,0.0,50.0,120.0,1.196163848038645,1.1180167120714115,1.1774636110259418,1.278980537769697,1.1326720699067694,1.2445637049903917,1.1788940813934656,1.1785299293857907,1.1790274863213286,13.510677278725472,13.514300171070403,13.51494569893657,13.515613087925631,1.7002050503620858,0.2745191737812147,0.04795406711425612
0.0,20.0,50.0,60.0,0.6077069146144538,0.5976326256764126,0.6020350238409079,-1.557625938701582,-1.6247665978732324,-1.5804529901745719,0.6018275484499528,0.6022188765139473,0.6025499198752451,14.678908799735309,14.67872108294409,14.67595590549807,14.65526134267858,0.5228229547574251,-0.0012890724008457843,0.16791326640064488
20.0,0.0,60.0,30.0,0.4751311189414426,0.4636128280918473,0.47192921294130724,-0.6940872156656234,-0.7262333448383119,-0.7089587097393588,0.47184237714619637,0.4720359043128108,0.47282073468831576,16.66251311253965,16.660618807596347,16.66226992686853,16.643477931471686,0.042053150589708155,0.13250693201965977,0.03893912863545736
50.0,20.0,30.0,-30.0,1.4052043572051982,1.4010057927386654,1.403214444605866,-1.4345977916843744,-1.438847242337886,-1.4363511883549986,1.4027159335780448,1.4034972581001681,1.4034298584302616,8.258966271083448,8.258444528245123,8.251763626085529,8.242597485402136,-0.7894960879980378,0.19880108350673742,0.12004770233051291
50.0,20.0,120.0,-30.0,0.9250205784566984,0.9021132156132592,0.9174138576646138,-1.8464310095038212,-1.861380863779473,-1.85446575265264,0.9167668301871739,0.9207469496435247,0.9192464625250529,33.52706429373979,33.53826936145676,33.52797497279726,33.40244066825356,-1.0074782763669194,0.5045834328956901,0.19901504294304767
0.0,90.0,110.0,120.0,1.4489662849490863,1.243813185307216,1.4281522782561664,-0.4301830926927805,-0.5233856855367158,-0.5026126651551079,1.4317058048092408,1.434457312190359,1.4297428799921583,32.56431021725836,32.57936033365446,32.57137577829576,32.383957023934215,1.5719230952615038,0.018413517949367526,0.8876673776028183
90.0,20.0,90.0,-60.0,1.86875577242112,1.859662761521715,1.86213211960913,-2.0184638548947675,-2.025397757007083,-2.023346903716195,1.8628798753730011,1.860821055268976,1.8625429083438445,24.746059072708995,24.757127050399582,24.749386139647907,24.707960835876857,-1.4571116436579221,0.7971571514260087,0.19798329030781228
0.0,50.0,80.0,-60.0,1.002928320749395,0.9962181344558992,0.9998630689441314,2.637062365919168,2.612592824178821,2.6198909309273346,0.9993716082368552,1.0016493231590582,0.9992113063410344,23.559959487755357,23.56478655704012,23.563806897258026,23.49940878507071,-1.5708778325342045,0.0015989126359922028,0.44961886558805386
0.0,90.0,90.0,-60.0,1.6531378750012122,1.6415177752576486,1.6472114991413236,2.6314009583698303,2.621736152364384,2.6274126671106455,1.6482825528118092,1.6458908512358965,1.6493881003418756,27.369830762406497,27.378467721055273,27.368783656188455,27.223771596610984,-1.570220439900334,0.008837111184279949,0.8998713528292297
